x,y,z
1.3050176,3.2829748,-0.1026445
0.4550237,-1.7371053,-0.1824618
2.2043680,0.0116934,0.3844391
0.3293901,-3.1767114,0.4967804
2.5170451,-0.1858757,0.5439630
-2.9334561,-0.3384656,0.4615480
2.4054161,1.8186744,-0.4260510
-3.8121375,0.7713591,-0.0100594
-0.8243791,3.0035259,0.3474817
-1.8808013,-1.6259422,0.3063582
-0.9736874,2.6668555,0.1123675
2.6046295,1.7351448,-0.0374578
-1.0994401,-1.6800491,-0.0383363
1.7992778,2.1655472,-0.2265253
1.1988425,-2.1650058,0.5114976
-1.4866332,-2.6451875,0.0279362
-0.9305431,-2.3836273,0.0828978
2.3295995,-0.0290636,-0.4528026
2.2457948,0.6588163,-0.1593916
0.3352759,2.8282376,-0.6098512
-1.1822355,1.8691842,0.0749943
-3.2299665,-0.6022096,0.3606067
2.0597563,1.4814629,-0.3328315
2.5569407,2.1561697,1.0621146
-1.7704213,2.3531070,0.2486332
-0.2599785,2.5692491,0.6241418
-1.2820126,-1.8009272,0.1672827
-0.2508626,2.8765821,-0.6331245
-1.3835824,-2.5896750,0.1703006
-0.8084303,2.4101651,-0.4498847
-2.2237997,-1.6678149,0.5208365
-2.2660366,-1.1918208,0.3621124
2.5663366,-0.5333146,-0.5034036
-2.5787109,-1.4141490,-0.0858318
-1.7026010,2.3482225,-0.1120515
-1.9089453,-2.4707509,0.7062105
2.3189366,1.7053660,0.5122900
1.8372472,0.6365082,-0.6016038
1.7712885,-4.2041061,0.0829755
1.7787929,1.9148605,-0.2190594
2.5942078,0.4464760,-0.1569849
-0.3247965,2.3776822,0.2177549
-0.3790430,-2.5941141,0.0160496
-0.7922528,2.6430898,0.3492996
2.9163423,0.7330456,-0.3370503
-1.9836333,2.4733025,-0.1321972
3.5323467,0.7283749,0.3773570
1.6451941,1.3644318,0.0909793
-3.2291994,-1.4357498,0.3437212
-2.5725460,1.8218994,-0.1275840
3.7741122,-0.8782720,0.2284118
1.4904356,2.4542403,0.0620050
3.3247485,-0.2724660,0.5929544
-2.5772685,0.0353519,-0.1722516
-0.1735497,-3.4395571,0.0883261
-2.3465112,-2.2481362,-0.3073472
-2.9104003,0.6652249,0.1869331
-2.6637772,2.3972438,0.1289924
-0.1732532,2.4891184,0.5976158
-1.6492148,-2.2363278,-0.0943715
1.7101702,-1.4465491,-0.1710475
1.8271797,1.1738536,0.0516856
1.1043360,-2.4963325,-1.1536916
-1.9645122,2.3607354,0.1984642
0.6625398,3.4493935,-0.0538584
-0.7935927,-3.0543717,-0.3446951
-2.7418679,-1.8710571,0.7783648
-0.6870002,-2.9464296,-0.3049345
3.0048518,-1.8260420,0.1122616
1.5805554,1.6996665,0.5038725
-2.3934392,-2.0320700,1.0516382
-2.6994118,-1.2847232,0.9584805
0.5688369,2.0976739,-0.0194642
-0.5855475,-1.7901349,0.2914100
3.2185005,1.1198675,0.0554865
-1.7196807,-1.0621102,0.2951529
-0.8550414,3.2382363,0.2264262
-0.0531197,2.6840495,-0.7111319
2.5020538,-1.8187962,0.4392380
2.1418463,1.9133749,0.1022978
-3.3211309,0.1796594,-1.2048295
2.3748560,1.0452323,-0.7327916
-2.2651321,0.4407835,-0.3481553
2.4176645,0.4602852,-0.2957664
2.6644659,0.5795836,-0.1365690
-1.2539528,2.2468798,0.8694049
1.7011137,-0.4562140,-0.4530110
-1.9788951,-1.3412332,-0.0772179
-2.4183428,1.8358670,-0.4676790
0.0532478,-2.5622326,0.2273620
-2.0800313,-0.8703283,-0.1419988
0.5123765,-2.5535454,0.6532880
-2.0917546,-0.2464754,0.0034061
-0.6046123,-2.9974470,0.0631636
-2.2774778,-1.7584015,-0.6078019
0.6563353,-2.4519384,0.6273345
0.0702695,-3.2048998,-0.6002249
-2.1090616,-2.1744880,0.6035691
-1.7639118,1.7014108,-0.1430360
0.5745682,-1.9378453,0.1882518
-0.5650274,2.2152801,-0.0779793
-1.0905181,2.8886827,-0.0581827
-2.7460053,1.2520439,0.3750527
-1.0057467,1.9889353,0.2227533
-0.9458942,-3.4488545,0.3470938
-0.7921143,-2.6763500,-0.1964563
-2.6741521,-0.2673085,0.5825836
-1.9479574,-2.2822498,0.5833970
-0.8422576,-3.1210782,-0.0667535
0.9955342,2.2212402,0.2082067
-1.8944648,2.6924443,0.0403574
-0.0225478,3.2457093,-0.2673791
0.6361488,-2.5215061,0.0313792
-1.2892803,-1.9234277,-0.0475617
2.4872840,1.3363870,-0.3710504
-1.9016057,-0.7930938,0.1200632
1.7236847,2.6492667,-0.0463782
0.0442716,-2.2581425,0.1336669
1.5307589,2.8486651,0.0549709
-1.6952734,1.9305464,0.2454231
3.1119213,-0.6082040,0.0318550
-0.1486696,1.9716028,-0.1663653
-3.0380031,-0.6177634,-0.0483267
2.5050715,-1.2215017,-0.1549520
-1.0497364,3.6572627,-0.2569757
2.9419393,0.0549430,0.1511628
-1.2639778,-2.1011506,0.1314802
-1.3659299,1.8697031,-0.2627300
0.9989949,2.5421102,-0.0745202
-0.0267770,-2.2701045,-0.4733391
-1.5663403,-2.4020306,-0.2940912
-0.3359862,2.0719377,0.1346187
2.5415377,-1.3329361,-0.4045944
-1.5020663,-1.6060623,-0.2103152
1.1341157,2.9213646,0.4767283
-0.7293105,-2.7735737,-0.3427444
1.5215063,-2.6415539,0.0089478
-1.5326165,-2.6076023,-0.0677876
1.9067650,2.1987627,-0.0194804
-1.6294553,-2.1807939,0.0835565
-1.5415348,-2.0291547,0.6573213
-2.0439122,-0.3020296,0.0634250
0.0669895,-1.6633054,-0.6412741
0.5398413,-2.0199199,0.3314448
-1.1408275,-1.6614052,0.1519418
1.0398911,-1.7198992,-0.3746764
-1.3887589,1.8480768,0.0144275
-2.0876037,1.1246181,0.2050680
2.9550898,-0.6712253,-0.5445749
-2.5336283,-1.3216006,-0.6613626
2.6490644,-1.0626667,-0.2765834
-2.8450804,-0.2721840,-0.6436087
-2.0066409,2.4673582,0.3220542
-0.7900006,-2.1037831,0.2139678
-1.0371088,1.6023274,-0.3664521
2.5134384,1.5719054,-0.3871104
-1.4296636,-2.9170241,-0.1028715
2.3908603,-0.3143545,-0.2061781
0.4096184,3.2248266,-0.4258224
-2.2745619,1.8529123,0.1091830
-1.3580479,1.7535165,-0.0830312
-0.8223063,-2.3939075,0.2732383
1.4217730,2.6170183,-0.2749779
3.3519231,0.5774615,0.0096629
-0.9635775,2.6318284,-0.7266305
-3.2014358,-0.8368361,0.4600046
1.3160070,1.6398253,-0.1418824
1.3733930,1.3331146,-0.0539304
-0.6283877,-2.5323972,-0.1507333
-2.2006015,-2.6334844,-0.4980912
-2.8966927,0.2447652,-0.7205352
-3.8580288,-0.3880937,-0.3927112
-1.2305302,2.2875722,-0.0475506
2.8228658,4.8598268,0.7738435
0.6335376,-2.7431716,0.1167803
-1.8348762,2.7709788,0.9110987
-1.3083336,-2.7589990,0.3623136
-2.8348332,-0.1107769,0.5954396
-2.5853859,-1.1858072,0.3856828
3.0653852,-0.1606761,-0.1673244
1.5199114,-2.4269197,-0.1931657
2.4181778,1.7090102,-0.7337512
0.6124030,-2.8366062,0.6032799
-0.7954490,3.2452064,-0.7539361
-2.7757629,-1.5159281,-1.2823094
1.8090655,-1.0698519,0.2929346
-1.2475770,2.4314761,-0.4413713
-2.5447494,-0.3144344,-0.3716097
-3.0595361,-1.5761367,-0.5394779
-2.5720833,1.0632837,-0.2372163
-1.1485745,2.2973845,-0.0808833
1.7995342,0.8869475,0.1221766
-1.9904447,2.5407043,-0.3489612
0.3174663,-3.1231212,0.8333899
-2.3826213,-0.9239465,0.0652847
1.9408060,-1.7317786,-0.5371057
2.9283670,0.3645334,-0.6127183
-0.2228535,-2.7883276,0.0005092
-3.0893135,2.1034864,-0.0072609
-0.0203311,-2.4606258,-0.2551962
-5.2968338,0.8975427,-0.4591165
0.9031084,-3.3610617,-1.0930615
-1.6832436,1.8522881,0.1543796
-2.3685506,1.0928863,-1.2077544
-2.1013481,0.8841549,0.1175590
-1.5953608,1.9286355,0.1689458
1.4339787,-1.2967286,-0.0746643
0.2524330,-2.5497013,-0.4475547
-1.4099811,2.3556511,-0.3727720
2.6162396,0.2577132,0.0655711
-1.9562922,-1.8860037,0.2617967
1.7236950,1.7488976,-0.1092016
0.6669829,2.0115854,-0.4434500
1.6167332,1.9561748,-0.3955597
1.1052452,2.2595726,0.8007552
3.2841983,0.2924077,-0.6691199
-1.0606402,-2.8156143,-0.6939626
-2.5008673,0.9041413,0.4289137
2.2909170,0.3033580,0.1094160
-2.2457254,1.6051237,0.2144602
2.3144194,0.9722261,-0.5099271
-2.2405307,-1.3095558,-0.0981179
-1.9346583,-0.7020607,0.1703574
1.9698902,0.7689828,0.4395480
0.2249284,-2.3765412,-0.1586253
2.5619115,-0.6354933,-0.1058364
-2.5437140,0.5844932,-0.1639473
-2.7005270,-2.1011286,0.1576231
-0.3965503,2.3959280,0.0809447
2.7887433,-0.0142740,-0.2798594
-2.0694401,-2.5205042,0.0109211
-0.9370867,-3.3685163,-0.0373970
1.7661708,2.0516161,-0.5243071
-2.5252640,-7.3734286,-5.4574267
1.1684756,-2.7015653,-0.7981136
-2.3701540,1.4190725,0.0678248
-1.8879247,1.9999952,0.3217695
0.6630892,2.7832467,0.4282481
-1.1818663,-2.0932323,-0.4448839
1.6316981,1.7626612,-0.7449049
-0.4691477,2.0269297,-0.0747754
-0.1265429,2.6329793,0.4472453
1.2925633,2.7547786,0.2210523
-2.4446518,-1.8860336,0.0514123
0.7275436,-1.6944821,-0.2957877
0.3893567,-1.8357287,0.1960752
2.6642512,-1.2597566,0.7593899
-2.5192548,2.4943224,0.1615310
-2.2729035,2.2168118,0.2436119
1.0177036,-1.6319602,0.0810817
-2.2825901,-1.4548754,-0.0544098
1.9709911,1.7832529,-0.1176873
1.8627296,-1.2565440,-0.3132083
-2.5451340,-2.2663106,-0.1043842
-1.7029926,-3.4820090,-0.5912212
-1.5838175,2.3568196,0.5713401
-2.3643245,0.9440440,0.2339298
-1.9286887,-1.9547156,0.1614895
1.9097518,-0.6983463,0.0642710
-2.8885228,-1.2704233,-0.2658648
-2.3488215,0.5406864,0.5880731
-3.1629223,-1.9078745,-0.5117188
-2.1840547,2.0169992,0.4356325
1.3240473,1.8495894,-0.1158003
0.1890697,2.7283284,0.0898075
-1.3726714,-2.5519973,-0.0087082
-2.3896859,1.7453138,0.7456489
-0.4665490,-2.8468410,0.7961945
-1.4940531,3.0060276,-0.5464164
1.2302600,-1.9885593,0.1832051
-0.3788106,-2.8610159,-0.0617663
2.3167663,-0.9142339,0.3831604
0.6943988,3.3515622,-0.1206844
1.7244617,-1.6987552,0.0086781
-2.6790371,-0.8408935,-0.1990147
-3.4087997,-1.1364431,0.9139843
-3.7987093,0.2569565,-0.3302612
-3.8374377,-0.3125760,0.0636906
0.4438291,-2.8965375,0.4451499
-1.6037067,-2.4081571,-0.3963199
-3.4591427,-0.0169324,0.1112707
-0.9791065,-2.6376681,0.3316345
-2.7103543,-1.1695002,0.0300948
1.9349323,1.2417704,0.3206271
2.1186831,-0.3347091,0.3845112
-1.6029868,2.1251656,0.0197609
-1.0703544,2.9337468,-0.3948573
-3.6601026,-0.0170644,-0.8725281
0.5621057,2.4555610,-0.2909992
3.0183199,-0.7615751,0.4402448
2.1599607,-2.2892708,0.4189791
1.0636582,-2.1770514,-0.3407914
-1.8388248,1.9900790,-0.0101560
-2.0727102,2.8516080,-0.0844914
0.9987452,2.4564683,0.8987568
-3.2229547,1.6041426,-0.4373670
2.4283366,0.0775130,0.0880870
1.7080208,-0.3925172,0.4363447
-3.0499370,0.8775257,0.1969972
1.1368835,-2.9603270,0.1114241
-1.8314482,1.2543404,0.1490932
-2.2728528,-0.8539110,0.0590686
3.0600589,-0.0741236,0.1157099
2.1594464,1.9087014,-0.4702185
0.9239881,1.6944067,0.1620667
-1.2626188,-2.1005018,0.2948277
-3.0542484,-0.3626990,-0.0517947
1.0076302,1.4986478,-0.9188515
-0.8673898,2.6794246,-0.1908681
-0.2754166,-3.1485923,0.4543472
-0.7042861,3.0089942,-0.1809135
1.7767701,-2.5101650,0.5080876
1.5082423,1.7951391,-0.1035694
-0.7058326,-1.6247884,0.8910429
0.5816713,2.3156912,-0.1081909
-1.4359881,2.4385481,0.0617782
-3.2050560,0.7528633,0.5285645
3.3682495,0.9513039,-0.1281300
0.2899763,-2.9736131,0.7962578
3.0350098,1.0952653,-0.4490315
-3.2132454,0.1204344,-0.1157163
0.1766460,2.4777719,0.1073943
0.7691299,2.9975636,0.9656796
-2.3265216,2.1093674,-1.5422676
1.2793631,-1.5030931,0.1920534
3.0680755,-0.0403275,-0.4229176
1.2685121,2.4561006,-0.0790299
-2.1589617,-2.7937463,-0.7805711
-0.0298992,2.7112753,0.3431627
2.8340787,0.4243248,-0.7507890
2.3486084,1.9370197,-0.4153975
0.3476287,2.8774861,0.0847855
1.9914494,0.6971088,0.0089990
0.1383994,-3.0999134,-0.4269442
-0.4780251,2.0636035,0.0883388
-2.1676136,-0.7321823,0.3625811
-3.1204939,1.2476892,0.0717267
-2.3912394,-1.8650071,-0.5550179
-2.0920029,2.5665308,-1.1256206
1.4155300,1.2862147,-0.1321766
-0.4880109,-2.7767217,-0.3665955
0.8678462,2.4841763,-0.1308085
-0.0898124,-1.8770884,0.1500923
1.7577185,-0.5864003,-0.1483875
-2.6251619,1.9021995,-0.1836760
-1.7532607,-1.3061707,-0.0123348
0.4089779,3.0011627,-0.4757784
0.6662903,-1.6544768,0.1747569
0.1693754,2.5951840,-0.0091760
-1.3833867,2.4610577,0.1851205
-1.8924985,-1.1529321,0.2083780
-1.4845200,2.5921588,-0.1650480
-1.4752548,2.5474009,0.2178181
-2.3507114,-1.5111857,-0.1743759
-3.1283429,0.1871372,-0.5378362
3.0934504,0.3346227,0.2207423
1.7227755,2.6448281,-0.7591063
1.7470142,2.3921834,-0.8413313
1.7285942,1.8526075,-0.0227294
-2.7623657,-2.7013708,-0.0704867
2.2626567,1.7806571,-0.0018643
-1.4446921,2.3920507,0.0387238
2.6349571,0.1370365,-0.5334502
-2.1442275,-1.5756666,0.1474414
-0.3278793,-2.3291165,-0.2207719
1.3123664,1.7564995,-0.1841442
-2.2221663,-1.9940958,-0.0583177
1.1427791,1.3887766,0.1082284
2.3530333,1.2036518,-0.0107932
-0.9192235,-2.8067173,0.0928262
1.3160283,-2.4085266,-0.1515038
2.2312212,1.5028762,-0.0836787
-1.1057025,3.1141048,-0.1944083
-2.8912317,1.0020898,-0.2108266
-0.6493684,-3.1652086,-0.4280342
0.4671959,1.8811037,0.0958552
1.0728690,-2.1063347,-0.1099114
-1.5277411,1.0523055,-0.0319512
2.5244893,-2.5577855,-0.0583212
2.9161708,0.1869521,0.2293023
-0.0666499,-2.3080214,-0.5877298
1.6865713,-2.2621615,0.2684042
-2.9480334,-0.4160525,0.0883690
1.4968625,1.9226292,-0.1982869
-3.0709853,0.5299684,0.0495473
2.3078643,0.6104113,0.4083499
-0.8963526,2.8328650,0.6209551
-1.3661580,-2.5134909,-0.0456010
-1.9021655,-2.4207571,0.6051471
0.2737622,3.0774625,-0.6547791
-0.2761272,1.9676024,-0.1157029
0.3095346,-2.9595500,0.1812356
-1.5328258,-2.5776647,0.4902494
-1.8023828,-1.3245335,-0.4814720
-3.0343784,-0.8754636,0.3906544
-1.1119449,2.5626000,-1.1147138
-1.6243728,3.1062260,-0.1253945
-1.8053638,2.0476894,-0.2625617
-3.2349360,-0.6177562,0.1910700
-3.2294676,0.3804847,-0.3978976
-1.6617537,-2.9644446,-0.7956265
2.9150995,0.1375810,0.1205527
3.2841360,-0.2020481,-0.8693255
0.4387105,-3.3674325,-0.9898148
1.7680632,-0.6413761,-0.0320765
2.3646461,2.0776990,0.7757196
-0.7048317,2.9146922,0.2987883
-2.5356945,0.0144957,0.0645515
1.5910683,-1.9813141,-0.2074595
0.7607982,1.8700213,0.0132448
-1.6508330,1.4912709,0.2123895
-2.5472758,1.5612428,0.3287915
-2.4237356,0.9864385,0.1212439
-1.3559880,-1.7960247,-0.2020221
-2.8970985,-0.3886186,0.6628182
-0.6090514,2.8409393,0.0347927
-0.8829305,2.7306771,-0.1397597
0.5522615,-1.7835814,0.0669272
0.5037985,-1.7355446,-0.0098302
-0.4448170,-2.0031373,-0.1930121
1.2936012,-1.3638032,-0.1710508
1.4632939,0.4005024,0.0687645
1.3905127,2.0666133,0.1799454
-3.1927219,0.2752905,-0.2858793
-2.5812801,-0.5672647,0.1822871
-2.2885906,2.1991575,-0.4271599
-2.0834508,-0.9717345,-0.0770557
2.3331207,0.6338758,-0.5091623
-0.9160670,2.0289549,0.0254603
-1.6749551,2.8358767,-0.0387528
-4.7467088,1.4900800,-0.2332579
-3.8821480,-1.0798103,0.4422713
1.9695954,1.7708878,0.2365299
1.0061954,-1.9541992,0.6702030
1.9292422,-0.3914487,0.1327454
-0.3197941,3.1720213,-0.4644098
-2.9624382,0.7923864,-0.6345839
-2.0527495,-1.3211132,0.0111544
-1.3374755,-2.0660952,0.0574920
-0.5299781,-2.3140248,-0.2031777
1.9404979,0.4725856,0.1161914
1.2209374,3.3535799,-0.0611589
0.6829302,-2.0544046,-0.2342138
-1.6761181,-1.5943468,0.0416419
0.1257208,-2.7071161,-0.4077987
-2.5373612,0.8602158,0.0407083
0.7764223,2.2741731,0.5525487
-2.8598101,-0.0973392,0.0227627
2.0387039,2.0557488,-0.2197082
-2.6480498,-2.3559259,-0.0040344
3.0790142,0.0636943,-0.3941098
2.4221318,-1.2695271,0.1016212
2.7386637,0.5870832,0.1280237
-1.7398711,2.4895349,0.3271213
3.2945238,0.4121811,0.1974087
-1.7583574,2.2963715,-0.6531215
1.6532026,-1.8007984,0.1462402
0.5313916,-2.4848011,-1.0154202
2.7362148,-0.9031171,-0.1003681
2.6939006,4.7617813,0.1924517
4.1399288,2.5587136,0.5629293
0.5902634,2.8467644,0.5035451
-3.2330335,-0.7622480,-0.6733583
-1.4716491,-2.6904687,-0.1828967
-1.7952682,-2.8101336,-0.2210331
3.0624698,0.5708977,-0.1341044
2.1875966,-1.2526179,-0.2300172
-4.1464423,0.8313604,0.5261287
2.2898379,0.1270025,0.2191303
-2.4012458,0.3076945,-0.1130787
-2.1233981,-0.1375990,0.0203951
-0.7069486,-2.3905712,-0.4874447
-2.2389503,0.1859924,0.2180572
0.1576037,3.0546688,0.4041378
-2.8434911,-1.3642082,-0.5080816
-2.3015186,0.9382293,0.0969562
2.5463147,-0.4630283,0.4337357
1.2638712,1.7039737,0.0534688
-0.9683910,-2.5026104,0.8165312
-1.9059674,-0.3131098,-0.1205179
-2.0908820,-1.0552032,0.2276260
-1.3956016,-2.3549034,-0.4103296
-2.0384166,0.1882444,-0.2479496
-2.6317939,-1.3162165,0.9019997
3.3848416,-0.7397924,0.7980105
0.0297024,-1.8196981,0.0172117
2.9657496,-0.8478364,0.4516849
-2.7888866,-0.6998166,-0.0423232
-0.5006258,2.6281833,-0.3210750
3.3217486,-0.0727612,-0.1505571
-1.8601708,1.9642074,-0.2841695
-2.4429409,-0.6032623,-0.0092072
-2.6885159,1.2620742,0.3441807
-2.7387749,0.6891428,-0.2410818
2.4203457,1.3999147,0.0891982
2.9926435,4.0515599,0.2912215
2.9076823,1.6217404,-0.3528765
0.1844656,-2.8135563,0.1244579
1.1249093,-2.3052546,0.1377213
1.8611658,3.1193111,-0.4841991
1.9415152,1.8981825,0.4617224
-1.3499584,2.6760105,-0.0988556
2.2163535,-0.0777650,-0.5132909
-1.9556545,-0.5329917,0.2598549
-2.1257738,0.6473244,0.0510033
1.9158228,-1.6096423,-0.1340609
0.7777960,-2.2610088,-0.1691358
-2.4677782,1.4804059,0.3382260
1.3538460,-1.3552699,0.2382855
-0.2097967,-2.1736661,0.2497857
-2.4800872,1.4480352,0.1206435
1.0127300,1.5913375,0.0914684
0.7856991,1.9572358,0.0936850
-1.8289372,-1.6065804,-0.1707982
-2.0806536,3.1034685,0.9216823
-2.6107975,0.5278310,-0.0998680
-0.5851789,3.1356104,-0.0575382
0.3161929,-2.5754618,0.4685459
-1.7470971,-1.6456097,-0.4273872
-2.2533389,-1.5555433,-0.3611537
2.1239172,1.5581491,0.2496586
2.4312455,1.2277339,0.4049209
-0.2754193,-1.9628110,-0.8634244
0.4827588,-2.0228290,-0.3981686
-2.6225693,0.8566955,0.4590843
2.7877232,-1.0164269,-0.6066309
2.6921423,-1.3954528,-0.0863018
-2.1806939,-2.0971834,-0.5344830
2.7647030,1.2076952,1.1530774
-2.0977394,1.6807346,0.2288387
1.9834935,-2.1081648,0.6314772
0.1434331,-2.3354117,-0.0214883
-1.3895237,-2.6288911,0.1504108
-0.1200944,-2.2200107,-0.2551244
-1.8130323,-2.2060694,0.0828646
-0.6402519,-2.6813058,0.0204855
0.2398179,2.0745421,-0.0140128
2.5625739,0.9794249,0.7438962
2.1846468,0.7384612,-0.2074950
-1.8190933,1.5227896,-0.0213877
-1.1555294,-3.4477501,-0.0446945
-2.9433045,0.7772409,-0.3198572
-3.4747244,-1.1649599,-0.3469188
3.4994116,0.9632600,0.1755355
-0.8834376,-2.1054763,0.0862084
-2.0869690,2.4776890,-0.0807808
-1.9238748,2.4651616,0.1037517
-1.3246578,2.3526043,0.0339344
3.0347217,1.7877056,-0.0893592
-1.0187681,2.8303304,-0.1750913
-0.7212703,-2.6568174,1.5323987
-0.3639917,-2.3363368,0.4861901
-0.4302350,-3.1707498,-0.4217896
-1.8330271,2.9569299,0.3429191
-1.2160579,2.6322284,0.2424697
1.4415903,-4.1439631,-0.2990660
0.2465065,3.7217888,-0.1344635
-2.1167542,-1.4253969,0.2401866
2.7754254,0.3169926,-0.2826224
-1.1182738,2.8870213,0.2304337
0.7756891,2.1573916,0.1565321
1.4818138,1.9574049,0.1881758
-2.3016458,1.5860098,-0.4349923
-0.1321257,-3.3996090,0.6541105
-2.8590330,0.3145398,-0.3373104
-2.7049379,-0.4697334,0.5193328
1.5757769,2.1909365,0.2653958
-3.2244607,-1.4558930,-0.3982906
-2.3512670,1.6693970,-0.3423035
-2.0388481,-2.6142345,-1.0780911
-3.7279957,-0.7692516,0.3335077
-2.6990079,0.4110709,-0.3943323
-0.3202599,-3.0404784,-0.2458941
-3.1811680,0.2765350,-0.2345673
-1.6323724,-2.6250823,0.3140041
-0.4630819,-2.8275374,-0.2350745
2.7247147,0.4996195,0.0036015
-1.7624634,1.6836637,-0.0372519
-2.9178952,-1.2507203,-0.1066333
0.0945843,-2.5981840,0.0020906
0.9419608,-1.3665986,0.1447657
2.0915351,0.1517713,-0.3131744
3.3177084,-1.3184175,0.0808553
-0.5384880,-2.6669167,0.1025920
0.3906600,-3.1547061,-0.1618987
2.3878886,-1.2890881,0.1380262
1.7344031,-2.4219362,0.2644466
1.2378728,2.4631882,-0.1554287
-1.7625873,1.1361381,-0.3498834
-3.0563329,0.1097171,0.1385818
-2.5812665,0.9913995,0.9799221
-1.4714203,-2.3398645,0.4537761
-2.2386643,1.9081618,0.1156368
2.8448114,0.0973324,0.7615641
-0.4028971,2.0013501,-0.1041560
-2.4836119,-1.4649646,-0.1672725
-3.1396713,-0.9821004,-0.0893071
1.0557103,-2.7262587,-1.0283540
2.4283903,0.4607714,0.0992196
1.8545360,-2.1821033,-0.0233300
-1.7620513,1.8897048,-0.1480545
-2.3689501,-1.1783627,-0.2061855
3.1910339,0.7881788,0.2762280
-0.4977067,-2.5855466,0.4176737
2.1836890,-1.8006703,-0.7529721
0.1636972,-1.9363586,-0.8846881
0.0939443,3.2313901,-0.0336931
-2.4893007,2.0576860,1.0870629
0.6647099,-2.3564775,-0.2169707
2.0638879,0.3457277,0.8097421
-2.2550650,-1.6231614,0.1455122
2.0908735,0.7221974,0.1686386
-3.1507349,0.4697956,0.1601942
0.5061127,-2.5752678,0.0070179
-2.8744545,-0.9077271,0.1983569
-3.4382838,1.3812894,-0.3379413
-2.4723512,1.6800920,0.1854475
1.2686500,2.7795512,-0.8721966
-1.0299558,-2.5097107,0.1183617
-3.3715538,0.7646573,0.0655020
1.1496363,-2.7154345,0.0275217
1.0796488,2.9314852,-0.5656988
-0.2052782,2.1416396,-0.0933500
1.9368978,-1.8350448,-0.0940684
-2.6103279,1.7208695,-0.2385010
1.2527108,-2.0777616,-0.0844330
-2.7507559,-1.3133499,-0.4642254
-1.6595139,2.6692988,0.0153100
-1.2183743,2.6065882,0.0884865
-0.1157381,-2.0592168,-0.5677151
-2.4539092,-0.5086694,0.1302581
-1.8810915,0.6903478,0.1955356
1.1307026,3.1266110,-0.6187425
1.5923856,1.4171182,-0.4347269
1.9296233,-1.6984504,0.5403176
-1.0314649,2.1730993,0.1298894
0.8008737,3.3509676,0.4711717
1.8787420,-1.9847400,0.0147737
3.1203790,0.0018734,-0.0854015
2.6398437,-0.1004024,0.0245290
0.1825863,-2.7306181,0.3922779
2.9235445,1.0831814,-0.0470755
-1.6968761,-0.3065701,-0.4160829
-2.8276484,1.4654294,0.4414347
-1.5152894,-3.0338049,0.2905789
1.6179938,1.8874355,0.0437748
-0.8166234,2.8549892,0.3897491
2.4090336,-0.5958125,0.2653950
-2.8427608,-1.4259377,0.8417849
-3.9623833,0.0141598,1.5209543
0.7104016,2.8724387,-0.0378422
-2.2840743,2.1453145,0.6085398
0.5801627,-1.9664942,0.0856274
-0.0929338,3.1406717,0.4843652
0.4286022,2.6088664,0.1920563
-0.0543015,2.5936949,0.6569113
-2.4352949,2.8102201,-0.7210076
-1.4282992,-1.5764880,-0.1750619
-2.7142845,-1.4016565,0.3419498
-2.0418060,-2.2607113,-0.8865693
-3.3906310,0.4705458,-2.2571295
-1.5589311,-2.0000789,-0.2214053
-1.1579544,-2.3351717,-0.0501866
0.2781331,2.3938406,-0.1473394
1.5701013,-1.5990940,0.2367392
2.1858159,1.5273414,-0.0249194
1.4550495,-2.0354250,0.4879645
-2.4754511,-1.3955977,-0.2652430
-0.7472304,2.2584971,0.1748462
1.6992844,-1.3033061,-0.0294736
0.0931129,-2.9379336,0.0027248
0.7979061,-2.8882576,0.4629085
-1.7580452,-2.3562214,0.3138142
1.3315440,-1.0302666,0.1155886
-2.6255054,-0.0354173,-0.0961298
0.1458726,3.1759627,0.3429711
-1.8586714,-2.1985889,0.0847852
1.0039418,3.1305430,0.8183315
-2.1155463,-0.1454245,0.2791813
-1.1987173,-2.7534095,-0.6062352
0.2419941,2.6535807,0.1286676
-0.0798245,2.6058172,-0.1216901
-3.0846743,1.3544326,-0.5130923
-0.9855286,2.3597633,0.1847451
0.9424896,3.0662434,-0.0154564
1.3431688,-2.7327383,-0.0078340
1.7296784,-0.9277597,0.0381113
-1.3340928,3.3107065,-0.9886488
-0.0830664,2.2480789,0.0267394
1.3585869,2.6479975,0.3096751
-0.3989594,-2.3984073,0.4244361
-5.2107600,1.9758736,-0.2008332
-2.3903003,0.2490390,-0.1985056
0.5843833,2.3147985,0.5130106
-3.4683433,-0.4384713,-0.3523639
-3.1156495,1.0483680,-0.3102707
-1.7278545,-2.1953400,0.2668142
-1.0321199,2.6305474,-0.4446476
-2.9402456,1.0576593,-0.3654902
-0.8113907,1.8238430,0.1222492
-0.6331910,2.7100744,-0.4866574
-2.3990188,-0.2929076,0.2581702
0.6947766,2.2489395,0.1368177
-0.9387810,2.5895703,0.4327604
2.8256357,-0.7086715,-0.3977319
-1.9912766,1.8063103,0.2055598
0.0338847,-2.6188456,0.2208960
-1.6221671,-2.2393454,-0.0755916
3.2989909,0.3331293,-0.3430451
-2.5674645,0.3462746,-0.0592119
-3.0199129,0.4961782,0.1437782
2.9108836,-0.6681496,-0.3984016
-2.2667371,-0.7414981,0.1161413
2.5923805,1.0749746,0.3303138
0.5046448,2.8938083,0.0143405
-2.3930584,-1.8158877,0.9169776
