m,peri,node,incl,e,n,a,date,x,y,z
184.53589,19.08814,313.23654,2.53658,0.2423282,0.30190733,2.2006634,20241110,-2.4796381,1.1479964,-0.0451913
187.42071,309.03832,27.83808,2.07712,0.1364064,0.15567505,3.4223418,20241110,-3.7068933,1.1623347,0.1000590
146.89471,139.02835,239.77227,9.45531,0.0614842,0.26809835,2.3819901,20240711,-2.4358955,0.4489983,-0.3881623
243.71367,269.15949,350.31299,5.08978,0.1570225,0.19777008,2.9176217,20241110,-1.9764865,2.4741607,0.1876043
218.96972,51.96493,152.13402,6.0614,0.1726694,0.24126744,2.5554667,20241110,1.7729349,2.3044026,-0.3043205
98.82503,126.26696,221.93225,7.69106,0.1011577,0.22710097,2.6606642,20241110,-0.3749425,2.6847718,-0.3035645
99.39057,192.40454,144.44306,15.37764,0.2456433,0.26748266,2.385644,20241110,-0.5709609,2.5022507,-0.4685497
63.90586,207.91277,65.98731,9.0304,0.0605517,0.20155368,2.8809932,20241108,2.6758190,-0.7501130,-0.4369722
164.81926,174.31131,185.80681,7.69979,0.1902144,0.21053486,2.798466,20240707,-3.2619380,0.5922968,-0.1242885
174.17132,201.92568,84.13189,9.76202,0.0735498,0.21456449,2.7633177,20241111,-0.5541215,2.9097579,0.1460181
47.65206,209.82772,183.79945,12.40257,0.0918641,0.19876834,2.907845,20241110,0.0196111,2.6788639,-0.5875318
93.09962,209.52758,180.60678,6.17633,0.2359402,0.19305895,2.9648957,20241110,-2.7052807,1.6209003,-0.1784991
19.61646,300.82881,115.04895,2.10596,0.2092113,0.22666938,2.6640405,20241111,0.1473848,2.1519288,-0.0384138
114.7135,79.2835,270.13271,5.51766,0.1059909,0.18529826,3.0471125,20241111,-1.3257092,2.9189957,-0.1274102
242.67403,278.8451,206.88902,11.35294,0.1225956,0.2037746,2.8600218,20241109,3.0338243,-0.1421918,0.3009518
286.6317,114.12766,323.58487,1.13008,0.0446871,0.20377705,2.8599989,20241109,2.8283926,-0.0316425,0.0326184
186.80886,166.25519,208.93021,2.8469,0.1370257,0.30733703,2.1746671,20240712,-2.3157591,-0.8619143,-0.0181947
300.4193,331.9211,61.0352,5.17928,0.1976152,0.18096246,3.0955921,20241111,1.9088333,-2.1542232,-0.2459405
121.43364,96.33886,162.26495,15.61917,0.1081758,0.22284636,2.6944225,20241110,2.4627820,1.3535283,-0.5701476
7.08725,55.33701,0.03764,24.95224,0.2466313,0.21725445,2.7404608,20241105,0.7956480,1.7362768,0.8076345
254.13697,11.509,246.6365,4.06546,0.0677687,0.25393188,2.4697779,20240703,-2.0632588,1.4461738,-0.1753836
310.63708,42.27615,334.66792,9.6201,0.2170758,0.26882724,2.3776825,20241111,1.2312735,-1.7179834,-0.1739001
227.95549,75.82238,23.79556,12.81959,0.1367641,0.17692526,3.1425063,20241111,2.5054002,-2.2779441,-0.7043168
82.55882,289.20267,155.87381,10.55011,0.0935015,0.18078424,3.0976262,20240708,-3.0776529,0.1065843,0.2161750
292.46838,160.32564,201.91484,10.03483,0.0660321,0.17532537,3.1615948,20241027,0.9131932,-2.9068957,0.5375277
136.04176,157.65461,179.49834,6.74072,0.2643445,0.22891492,2.6465899,20241110,-2.0656969,2.4508127,-0.2875215
169.91399,233.49752,28.40958,4.50839,0.1211237,0.30288097,2.1959447,20241111,0.6829714,2.3578584,0.1379039
192.55239,154.46554,13.57451,9.46414,0.0791167,0.21673056,2.7448753,20241109,2.9545136,-0.0521450,-0.1240478
197.85921,49.79158,182.79232,13.29583,0.0630003,0.18904523,3.0067148,20241110,1.1781985,2.8861190,-0.6676544
202.43653,32.04012,34.04678,3.61222,0.1124084,0.17883192,3.1201301,20241012,-0.3527987,-3.4271161,-0.1667939
136.55752,155.38619,207.53488,14.3291,0.2051928,0.23324377,2.6137418,20241110,-2.6769296,1.3151941,-0.6140048
281.59611,166.54125,86.7846,10.80852,0.1297227,0.17781838,3.1319749,20240706,-2.8633631,1.0560681,0.5571052
182.49107,180.21942,164.94774,6.41897,0.1073878,0.15376635,3.4506044,20240707,-3.7254834,0.8482659,0.0166895
145.40341,66.68353,96.57792,3.63397,0.0901984,0.27689232,2.3312854,20241111,1.7412697,-1.8050093,-0.0967279
272.55098,26.26664,38.275,7.6691,0.2119524,0.24171175,2.5523342,20241111,1.7948571,-1.9052216,-0.3511144
61.82684,162.00111,216.12818,1.32257,0.0803842,0.20081308,2.8880722,20241111,0.0759982,2.7922773,-0.0510348
125.73485,339.93712,49.49038,10.4274,0.1356256,0.21060888,2.7978103,20240711,-2.9319250,0.6794888,0.4914511
150.52615,251.49315,335.51524,25.64324,0.2666063,0.26178546,2.4201319,20241111,2.5332501,1.2474070,1.0489711
320.60853,152.07797,235.81185,13.40306,0.1543909,0.20986216,2.804443,20241110,2.2201312,-1.0024533,0.5718428
247.12863,196.79229,73.58712,6.00998,0.1024045,0.2135585,2.7719888,20241110,-2.4292902,1.5668702,0.2919454
127.44954,68.0715,120.84612,2.44075,0.1368207,0.18128231,3.0919498,20241111,2.8527618,-1.8141644,-0.0647493
197.74586,120.08852,156.51614,5.47569,0.21598,0.23316137,2.6143576,20241110,-1.0003014,2.9898278,-0.2246572
46.17563,80.75994,254.29419,2.36766,0.1499589,0.30234369,2.1985454,20241110,1.6311338,1.1567142,0.0519779
94.17612,55.96748,335.18941,3.53228,0.1039775,0.18938569,3.0031102,20241110,-2.2377671,2.0826959,0.0587313
221.69328,68.90117,37.29757,4.43214,0.0295351,0.21296534,2.7771336,20241111,2.3408084,-1.5936013,-0.2082024
205.14385,121.44106,158.81623,20.44217,0.1612063,0.26596011,2.39474,20241110,-1.3660277,2.3091941,-0.6185624
237.38275,123.42636,92.45441,3.68801,0.1151942,0.18465991,3.0541308,20241111,0.3972536,3.2455052,-0.0345409
223.08213,39.18682,134.0253,4.7638,0.1629225,0.21369748,2.7707868,20241110,2.8226044,1.3286043,-0.2460827
20.81425,266.27859,210.97723,21.66476,0.0613155,0.17917058,3.1161971,20241110,-2.1757978,1.6918359,-1.0210595
111.8856,135.45171,231.00015,1.16643,0.092124,0.20129359,2.8834743,20240602,-1.8351050,2.3756004,-0.0594772
285.45682,141.99496,61.68731,7.83515,0.1345008,0.21575324,2.7531582,20240517,-1.0721060,2.4639401,0.2906911
50.46002,28.30628,71.87882,2.33484,0.0440702,0.11185864,4.2660215,20241110,-3.7493317,1.7745672,0.1677943
279.69158,89.10012,9.84226,7.44051,0.1111465,0.19551077,2.9400559,20241110,2.9053649,0.3011842,-0.0261037
355.49407,16.92441,31.3357,5.30178,0.1321963,0.30455345,2.1878978,20241111,1.4052878,1.2780780,0.0334844
23.6117,296.1809,144.82888,9.03583,0.0813222,0.27549755,2.3391472,20241111,-0.7052485,2.0398627,-0.2005659
320.2993,55.847,303.85747,7.98822,0.1441543,0.18513687,3.0488831,20241111,1.6809213,-2.1654079,0.0265885
96.13336,58.17873,233.67237,8.05467,0.2212622,0.27185685,2.3599847,20241111,1.5604832,1.9823520,0.0117235
322.54688,14.51851,311.19677,17.60708,0.2036957,0.18157336,3.0886448,20241018,0.0974712,-2.5969579,-0.5195529
210.06314,210.72769,148.92767,17.93676,0.0233889,0.17261643,3.1945863,20240727,-2.7966842,-1.4339380,0.8648015
223.0788,122.92621,142.23292,10.0337,0.0235039,0.27313035,2.3526432,20241110,-1.4277798,1.9178089,-0.1135194
101.4884,84.31458,120.09868,4.33831,0.205823,0.21497414,2.7598061,20241111,2.5032660,-1.6064671,-0.1031814
348.65985,190.79757,181.91946,6.68109,0.2018317,0.20222809,2.8745844,20241109,2.3044604,-0.1847558,0.0306714
278.8915,105.42456,10.32534,22.33814,0.2583927,0.27598007,2.3364199,20241110,2.3850312,0.2335089,-0.0812608
287.85928,331.72568,161.57826,1.85707,0.0931142,0.29749468,2.2223711,20241111,1.3788288,1.6834459,-0.0659135
41.49114,287.21876,43.47237,14.88708,0.0326572,0.24501746,2.5293253,20241110,2.3600440,0.6569719,-0.3049036
357.02988,88.60244,61.06375,15.61065,0.1017568,0.2036436,2.8612482,20241110,-2.0485623,1.3915809,0.6890456
21.13857,186.36235,135.68755,6.26504,0.2326182,0.17595481,3.1540503,20241109,2.4894141,-0.1731819,-0.1773127
136.31496,148.497,275.86147,2.69979,0.1674495,0.21054496,2.7983765,20240711,-2.6809827,-1.6836008,-0.1338688
81.10453,252.57554,121.54973,1.74827,0.1605054,0.29623254,2.2286791,20241111,-0.8951979,2.0430163,-0.0093432
247.2869,353.62456,331.88765,7.54928,0.1388004,0.17474263,3.1686199,20240709,-3.1879427,-1.0933377,-0.3268815
357.96591,134.84582,8.1172,6.28049,0.0950333,0.28939767,2.2636331,20241111,-1.5793153,1.2943846,0.1655703
99.32146,150.88366,241.40793,1.60864,0.0627979,0.25965361,2.4333606,20241110,-1.8501261,1.6309520,-0.0675414
114.3023,318.84475,42.788,0.72519,0.0591638,0.17189749,3.2034875,20241111,-1.7396215,2.7926964,0.0408991
55.11895,123.67981,142.2849,4.89822,0.0658197,0.21913405,2.7247677,20241111,2.2196146,-1.4117225,-0.0206583
285.42161,55.32657,7.71671,3.41316,0.1105131,0.26418426,2.4054597,20241108,2.1567173,-0.9629501,-0.0741834
133.36438,67.91144,343.64854,6.88518,0.0564127,0.17850832,3.1238997,20240708,-3.2033384,-0.5211306,-0.1692787
137.25245,172.45139,158.96097,15.84779,0.2223874,0.26467402,2.4024914,20241110,-1.5633428,2.3243654,-0.4565148
228.13868,260.61185,207.45431,4.45107,0.1970361,0.1816641,3.0876162,20241109,2.7885581,-2.1799348,0.2506581
185.57406,168.01098,141.78533,7.27828,0.1520402,0.27235723,2.3570933,20241110,-1.8855284,1.9517698,-0.0468847
48.66423,323.34557,100.86472,6.12849,0.1432316,0.19889169,2.9066425,20241110,-1.5894749,2.1421869,0.1242511
2.29612,112.24811,181.58337,4.36257,0.0386606,0.21616555,2.7496562,20241111,1.1716244,-2.3625711,0.1826384
148.7851,311.4533,356.33664,3.70771,0.1158186,0.22654691,2.6650005,20241111,-0.6451934,2.8597607,0.1822688
62.09241,324.85259,229.04079,3.17187,0.1170289,0.21481623,2.7611584,20241015,-0.0664244,-2.6393267,0.0930977
112.917,78.00686,80.96198,3.22418,0.0060749,0.19977662,2.8980526,20241019,0.1270768,-2.9020329,-0.0327503
277.86714,262.04441,6.20723,9.03562,0.1602742,0.21244295,2.7816842,20240707,-2.7269900,0.5821962,0.1389275
350.5156,315.6561,176.53841,11.6444,0.1808604,0.26922093,2.375364,20241111,-0.9296807,1.6861893,-0.3352850
281.77914,191.89845,169.94823,12.51232,0.1710045,0.17543566,3.1602696,20240922,-0.3173420,-3.0508272,0.6789399
189.14165,172.76657,161.62789,2.42947,0.1684765,0.29378745,2.2410277,20240707,-2.4726090,0.8513509,-0.0012144
78.61476,317.56005,123.78904,2.34689,0.1277514,0.17358294,3.182717,20240708,-3.1381579,0.2968684,0.1001234
174.6697,186.71995,151.33138,1.7662,0.0861224,0.28517278,2.2859356,20241110,-2.2222220,1.1056498,0.0029599
318.83727,294.52916,161.45617,10.65076,0.0854315,0.17246862,3.1964114,20241110,2.0000444,2.1801964,-0.5083460
70.27005,226.98727,184.84959,10.56342,0.2144298,0.15659666,3.4089009,20241110,-2.7671801,1.7824677,-0.3748378
125.67367,148.43587,219.76463,9.38949,0.1159319,0.18871316,3.0102409,20240627,-2.5850275,1.8811273,-0.5125277
9.11477,32.48546,40.19052,2.58289,0.047681,0.20082985,2.8879114,20241111,0.3504297,2.7284402,0.0838207
260.19885,114.88864,252.28536,8.04586,0.2442752,0.21212238,2.7844861,20240914,-1.4253652,-2.6920929,-0.0761405
83.15905,291.53204,97.28181,24.26223,0.2998107,0.26818107,2.3815003,20241111,-1.9045903,1.4360827,0.7694787
134.20972,44.18034,327.85243,11.09978,0.3410376,0.22450406,2.6811426,20240703,-3.3383330,0.7702154,-0.2205561
123.70138,70.93027,344.21005,8.57221,0.1512674,0.17081469,3.2170112,20240711,-3.4524746,-0.7034508,-0.2436503
143.9964,238.79961,32.15942,23.71003,0.1894654,0.27906047,2.3191945,20241109,1.1814076,2.3505732,0.5977608
128.98213,309.70361,354.61735,7.12914,0.062127,0.21274123,2.7790835,20241111,0.5713032,2.8142843,0.3571421
140.94818,107.49315,351.87958,16.13,0.1076605,0.17973463,3.1096741,20240925,-1.2849648,-2.9936054,-0.9095696
268.36667,57.98805,178.44247,15.88231,0.025956,0.25296282,2.4760814,20240627,-1.9508803,1.4760002,-0.4047147
275.38231,259.20428,137.07585,6.75859,0.2518644,0.25399712,2.4693549,20241018,0.5954132,-2.4895988,0.1679912
289.07376,334.20328,21.84364,6.03512,0.0955533,0.18713953,3.0270925,20241019,0.2219379,-2.9350121,-0.2967529
104.0743,298.51387,31.4999,2.83981,0.0901119,0.21314852,2.7755422,20241111,0.3104559,2.8376661,0.1119725
304.00613,23.29528,353.12269,3.73832,0.159995,0.17792143,3.1307656,20241111,1.6114910,-2.4225344,-0.1445383
114.7781,169.05176,129.80984,4.63718,0.0250931,0.12698307,3.9201755,20241111,2.1943633,3.2861631,-0.3073784
34.89283,139.78186,148.41485,5.10247,0.1719232,0.25306677,2.4754033,20241110,1.9784769,-0.8568131,-0.0273561
119.39114,31.0665,234.98568,5.65223,0.0949627,0.29166057,2.2519093,20241111,1.9539871,1.3408106,0.0822452
252.33601,99.51896,355.32652,7.85979,0.1368732,0.26795546,2.3828368,20241111,2.2479988,-1.1303561,-0.1302380
137.8182,110.41984,287.3001,6.0379,0.0180113,0.19831154,2.9123086,20240708,-2.9326274,0.1641204,-0.2909976
117.5765,163.92601,173.33997,9.95316,0.1015035,0.18859765,3.01147,20241110,-0.8020718,3.0297532,-0.5117619
311.68285,43.19689,26.94584,4.6682,0.1175625,0.21671374,2.7450173,20241110,2.5082937,0.4785339,-0.0579797
141.80242,293.7588,29.00496,5.66615,0.1946735,0.30229457,2.1987836,20240517,-1.1189684,2.2895176,0.2524996
334.32162,224.51734,232.64926,7.35379,0.13046,0.23933881,2.5691767,20241111,1.0037316,2.0430366,-0.0569907
32.73158,10.10434,38.57867,3.25929,0.2299456,0.2632339,2.4112459,20240501,-0.3379212,1.9643524,0.0994497
240.79126,237.44393,47.99436,18.35292,0.3138881,0.23569962,2.5955544,20240616,-2.3167763,1.8839110,0.9893475
42.69824,230.08776,212.57647,9.74432,0.0614484,0.2780251,2.3249487,20241110,-1.4249502,1.6666820,-0.3729442
102.52363,290.74586,91.84786,8.75801,0.1030308,0.21097706,2.7945543,20241110,-2.0602131,1.9948672,0.3073170
347.20933,87.60266,85.21991,11.69208,0.1636785,0.23346495,2.6120907,20240422,-1.9486925,0.9307342,0.4179219
239.6457,13.46777,89.89524,9.75984,0.0719917,0.19281079,2.9674392,20241111,2.7832140,-1.2445713,-0.4791264
140.70431,344.46711,32.19424,8.25075,0.0891583,0.19713572,2.9238774,20240704,-2.9890020,0.8793727,0.3388337
357.35634,337.50282,90.05816,24.90422,0.1611342,0.17961454,3.1110601,20241111,1.0431650,2.3432861,-0.4854185
202.46069,31.67025,99.18546,9.20836,0.1564822,0.21447187,2.7641132,20241111,2.6458684,-1.7077951,-0.3792380
264.04039,144.5901,247.20736,3.38468,0.149264,0.30321421,2.1943354,20241024,0.3687496,-2.2437284,0.0715134
36.17713,321.1323,102.43713,5.70826,0.3277673,0.21793408,2.7347604,20240616,-1.4138688,1.6392176,0.1027231
350.38984,7.93013,140.21883,18.36216,0.1115073,0.21043715,2.7993322,20240621,-1.8010796,1.7223688,-0.0568238
220.60639,107.27521,351.63243,4.28664,0.1064641,0.24387946,2.5371875,20241111,1.8543939,-2.0306886,-0.1303644
314.26756,79.42284,354.48584,8.20564,0.241826,0.21565561,2.7539891,20241109,2.3893983,0.1575190,0.0557187
311.05286,256.15156,137.61841,15.05799,0.0777773,0.17638863,3.1488768,20241111,2.7508500,-1.1661071,-0.2671191
66.81307,251.9992,172.11597,3.55431,0.1519793,0.20206272,2.8761525,20241110,-2.3441557,1.4641709,-0.0701136
217.04424,337.95327,6.00813,6.77314,0.1562822,0.21861483,2.7290803,20240711,-3.0255620,-0.6253852,-0.0362556
195.83498,290.14895,132.16904,11.74073,0.1737859,0.189168,3.0054138,20240922,-0.9415280,-3.3294110,0.6095554
345.48552,67.12247,18.74268,12.58515,0.2118615,0.1238925,3.9851014,20241111,1.4509030,2.7918166,0.4861516
36.47254,29.62084,27.28224,8.05727,0.0449716,0.23790612,2.5794808,20241111,-0.2746735,2.4513248,0.3262315
123.85439,294.65222,64.68649,5.95036,0.07312,0.21657878,2.7461575,20241111,-1.8228356,2.1971171,0.2696631
16.26583,313.08656,105.50258,6.00557,0.1494484,0.29778709,2.220916,20241111,0.3046917,1.8808440,-0.0837751
103.13687,215.51433,185.14229,12.80008,0.1559044,0.21010672,2.8022664,20240707,-2.7845920,0.9712208,-0.2764731
90.44392,335.72161,346.60178,10.56499,0.057756,0.17638261,3.1489483,20241111,1.5986950,2.6699516,0.5535188
358.21551,55.3561,83.42104,2.94178,0.0951175,0.29813025,2.2192115,20241111,-1.4572258,1.3794039,0.0825137
97.80292,95.74311,226.2692,7.79577,0.2036738,0.18260949,3.0769504,20241111,0.4900837,3.2323368,-0.2574260
78.76175,269.72108,94.10298,12.72513,0.0983788,0.22851582,2.6496705,20241111,-0.1760873,2.6181873,-0.0026406
323.74561,68.59929,290.87964,7.86218,0.0904979,0.27811625,2.3244407,20241110,1.5600975,-1.4916756,0.1278709
81.53641,341.99613,283.37073,7.40194,0.0628047,0.21901447,2.7257594,20241109,2.6760250,-0.2842785,0.3296835
48.52519,115.263,327.22916,23.78549,0.2526857,0.17541858,3.1604747,20240703,-2.5400318,1.1022389,-0.1974826
302.25906,349.21296,3.6172,15.37508,0.1375227,0.17869444,3.1217301,20241019,0.5331619,-2.7852506,-0.7736064
209.68325,28.39023,218.93978,8.99221,0.0795944,0.21240173,2.7820442,20241110,-0.1300392,2.9516084,-0.3762295
257.79045,341.52204,336.40396,15.93975,0.1027201,0.17818912,3.1276292,20240707,-2.8964286,-1.2574799,-0.6602512
37.55371,316.55168,301.95142,5.43047,0.1726125,0.28474769,2.2882102,20241111,1.2998205,-1.5281985,0.0279652
222.70254,196.70176,209.92639,6.67739,0.075329,0.22324723,2.691196,20241003,-0.3120386,-2.8168122,0.2675780
89.86152,156.60793,232.35379,7.01315,0.1300825,0.21318086,2.7752615,20240601,-1.9277636,2.0310287,-0.3403794
295.81236,180.93413,171.85357,1.67074,0.1794034,0.17686385,3.1432337,20241018,-0.0768153,-2.9862410,0.0865418
65.16858,240.57125,95.01261,6.16261,0.1132216,0.22467146,2.6798107,20241111,1.5381836,2.0663055,-0.1849436
138.6012,145.90565,124.93116,12.55599,0.0888792,0.16976964,3.2301996,20241110,1.8868899,2.8084772,-0.7026954
181.71031,270.91274,313.32496,7.38307,0.1684984,0.17824022,3.1270314,20241111,2.5401851,2.5840432,0.4691877
245.27304,324.76911,92.76037,2.6597,0.1687015,0.17723801,3.1388084,20241031,0.9936428,-3.2785371,-0.0387704
92.3686,35.02961,47.67234,5.59056,0.1454513,0.22810439,2.6528556,20240711,-2.6643918,-0.5424269,0.1570604
60.0932,189.11994,344.84874,13.57985,0.1266592,0.20507406,2.8479273,20240917,-1.0118731,-2.4288411,-0.6301844
304.43238,221.05631,166.61636,20.21823,0.1692723,0.19983162,2.8975209,20241110,1.8937707,-1.8372242,0.4968145
175.21353,157.67819,127.99741,18.13512,0.2372966,0.21741843,2.7390827,20241110,-0.7979347,3.2611383,-0.4516093
184.62661,329.26834,354.19046,6.45032,0.065395,0.18939215,3.0030419,20240701,-2.6996109,1.7084531,0.1612671
328.0928,267.82258,282.0248,8.12349,0.0661008,0.23407676,2.6075372,20241110,-2.1894499,1.0983943,-0.2729996
99.65967,192.15298,305.09136,12.13959,0.1317449,0.22824781,2.6517443,20240926,-0.8449478,-2.5782908,-0.4675463
297.2685,147.06648,212.83982,23.2047,0.3052489,0.27878779,2.3207065,20240925,-0.3799639,-2.0626346,0.6546013
166.0143,173.71887,209.65355,14.31933,0.1386255,0.20109658,2.8853573,20240711,-3.1816935,-0.7443666,-0.2366932
90.89307,91.07402,212.37137,14.86456,0.3306008,0.21227814,2.7831238,20241111,1.1059014,2.8345221,-0.4782605
154.87188,270.96595,66.85552,6.22308,0.2282024,0.21486147,2.7607708,20241110,-2.6038536,2.0795924,0.3502084
128.80837,11.98124,259.22538,3.35523,0.0837361,0.2118802,2.7866075,20241111,2.0045204,2.1539457,0.0918395
13.92111,21.25086,249.86577,2.54938,0.1593786,0.21707243,2.7419926,20241111,0.8107598,-2.1758975,0.0672409
127.84496,139.94798,227.88158,12.87042,0.2479082,0.23057695,2.6338566,20240701,-2.7484616,1.3057611,-0.6659098
244.64559,160.64195,279.7869,9.55706,0.2244081,0.21764568,2.7371758,20241111,1.7475573,-2.5468248,0.2170590
91.54512,192.43967,346.18149,13.11235,0.0767906,0.18487252,3.0517888,20241031,0.4938665,-2.9670482,-0.6436481
110.49034,236.88857,327.00618,10.52666,0.1156024,0.17825964,3.1268042,20241110,2.7296951,-1.8322971,-0.0093560
288.63992,301.7822,36.0389,5.96188,0.0308915,0.16093353,3.3473801,20241011,-0.4081492,-3.2823670,-0.2521033
266.60861,16.84174,129.31273,11.83205,0.1121231,0.24074636,2.5591529,20241110,1.9504285,1.6461058,-0.5346181
259.79422,253.93582,244.33911,9.15986,0.0981901,0.20931895,2.8092929,20241111,2.5425507,1.3319217,0.2765374
342.10343,120.6085,92.47142,14.09772,0.2013745,0.23614857,2.5922636,20240712,-2.0345181,-0.2154385,0.5128074
119.19681,308.55066,255.19427,11.93811,0.2433914,0.23722924,2.5843851,20241109,2.8049868,-0.8230907,0.6178323
322.47943,37.9173,315.43696,4.19158,0.1779283,0.19776572,2.9176646,20241111,1.3121617,-2.1843596,-0.0465798
131.49379,80.99876,294.45259,7.52126,0.0706456,0.23189245,2.6238861,20241110,-2.4327070,1.2705364,-0.2229428
313.69051,108.86917,297.09341,9.08937,0.1462849,0.17523719,3.1626554,20241109,2.7733987,-0.7137970,0.3429999
253.5186,355.70148,242.05282,11.2855,0.0730608,0.23853388,2.5749532,20241110,-1.4167229,2.1816175,-0.4537788
63.70602,172.76282,96.91711,10.96345,0.2407139,0.21920186,2.7242057,20241109,2.5317001,0.0299783,-0.4875665
38.62153,181.34908,107.3594,15.35145,0.1143477,0.19610801,2.9340836,20241111,2.3966519,-1.0943021,-0.5383589
280.25282,96.35719,106.23015,13.7796,0.0410118,0.21463943,2.7626744,20241111,-1.2814839,2.4260551,0.1354589
74.6661,252.92783,103.66685,18.73344,0.3421087,0.23724887,2.5842426,20241111,-0.9120107,2.4852150,0.1013975
270.99629,318.75716,110.54278,9.56058,0.0742794,0.15034046,3.5028278,20241111,3.0699855,-1.6733750,-0.3852945
266.03119,299.199,126.30215,8.22057,0.3007021,0.21135281,2.7912411,20241111,1.5304805,-2.6726899,0.0504087
179.92522,199.48915,58.01531,12.85637,0.2181209,0.21060797,2.7978183,20241111,0.7643591,3.3116568,0.2523848
