m,peri,node,incl,e,n,a,date
339.10547,353.20719,220.99182,4.52706,0.1390877,0.26333829,2.4106087,20240711
137.88083,291.5398,56.81415,13.31619,0.2537467,0.17537719,3.160972,20241111
102.01563,18.13594,51.80503,2.29312,0.2658733,0.181765,3.0864734,20240605
302.99132,224.8719,283.28625,21.34961,0.077149,0.37007936,1.9213485,20241111
110.20877,247.95341,62.28614,2.3053,0.0413119,0.19325273,2.9629133,20241111
321.52615,266.03073,285.99147,15.10215,0.2473158,0.18987011,2.9980002,20240602
123.21937,84.97877,346.87991,3.61149,0.1173002,0.29481588,2.235813,20240708
44.67515,181.68613,121.24182,7.39142,0.1345334,0.27826741,2.3235989,20241109
160.81349,156.46099,215.5329,2.86107,0.1898891,0.28879188,2.2667975,20240503
12.8829,117.38281,188.9358,7.24407,0.2806627,0.12396835,3.9834757,20241111
63.81122,194.29197,147.67037,2.69539,0.0728278,0.20398258,2.8580775,20241111
216.97443,46.86422,83.27788,16.80369,0.0853819,0.24257226,2.5462945,20241111
348.09885,309.11157,299.0335,4.90351,0.0959583,0.17703693,3.1411847,20240901
192.17031,291.94076,311.70174,5.52127,0.5866249,0.56887149,1.4425358,20221224
144.31339,110.24612,219.33428,27.81278,0.383959,0.23474313,2.6026002,20240528
54.8676,137.48665,322.74649,14.16986,0.1292338,0.23291139,2.6162279,20240707
335.80741,78.96579,335.51927,9.34583,0.1103702,0.19102129,2.9859431,20241111
76.66076,124.46344,276.16731,0.70377,0.0917753,0.17258927,3.1949215,20240508
271.0525,229.20082,243.6458,9.40662,0.0526015,0.18858807,3.0115719,20241110
149.19454,345.97958,358.15683,15.00832,0.2773205,0.26940669,2.3742719,20240527
18.82142,344.89734,98.59943,4.29993,0.1512162,0.25834413,2.4415764,20240507
80.9975,282.84518,157.2401,2.79349,0.1176612,0.29116503,2.2544636,20240708
128.20125,30.55435,326.2889,27.04577,0.184556,0.1975078,2.9202042,20241110
327.43352,149.87714,133.16138,16.02456,0.129888,0.20457894,2.8525205,20240902
117.52495,199.3421,58.17087,1.00256,0.1399307,0.18259272,3.0771387,20241110
64.38347,250.54419,157.88019,1.84034,0.1767524,0.17297332,3.1901906,20240527
148.69278,314.46667,11.71046,20.20574,0.068063,0.36132296,1.9522661,20241111
30.55969,62.59434,51.18828,3.28834,0.1295253,0.25882469,2.4385533,20240602
157.08159,195.47838,170.50827,2.11127,0.0313372,0.19546873,2.9404775,20240617
66.19832,40.79542,33.87141,14.14446,0.1469506,0.22997835,2.638425,20240701
14.89561,51.06778,48.9966,0.59587,0.1647599,0.2718138,2.3602339,20241111
39.86462,20.72667,325.04409,11.85026,0.1877285,0.23852468,2.5750194,20241111
124.42341,202.43517,119.8267,2.46377,0.1774968,0.17807529,3.1289619,20241111
146.80374,42.29433,345.46748,13.87756,0.1598633,0.20369313,2.8607844,20240708
34.3229,43.2887,5.06086,5.82941,0.1467971,0.29379419,2.2409934,20241111
147.61969,186.37671,319.17516,8.78749,0.0392473,0.18800361,3.0178102,20240706
204.64489,156.36279,131.44515,2.0557,0.1759698,0.17438974,3.172893,20240529
1.53878,151.04587,336.42138,2.19422,0.0670544,0.29147332,2.2528737,20240604
115.13737,345.18854,94.74078,3.36787,0.1898022,0.26747985,2.3856606,20240709
152.93686,127.23574,224.02832,2.94332,0.1618753,0.29805538,2.2195831,20240417
250.19596,5.02953,266.88465,3.28347,0.1354851,0.29248728,2.247664,20240526
181.2294,54.96174,157.29645,5.30886,0.1000962,0.21550293,2.7552897,20241110
72.47764,350.86552,50.2914,3.3934,0.1683552,0.2600298,2.4310131,20241016
334.29731,265.05633,87.45278,1.48942,0.2435994,0.27538662,2.3397753,20241111
155.34737,37.18199,334.2703,24.91894,0.2590719,0.27488433,2.3426247,20240629
81.16984,186.40963,184.14429,26.72484,0.0838003,0.36971878,1.9225975,20241105
351.5063,359.48357,84.93662,29.8219,0.1027258,0.23051601,2.6343207,20241111
290.6406,141.61346,316.23834,10.13697,0.0742396,0.18908188,3.0063263,20241111
156.61377,169.1179,82.18114,3.04111,0.6619913,0.30094062,2.2053736,20231206
95.84882,173.98538,198.1,16.40719,0.2966483,0.43305293,1.7302495,20230625
106.46322,184.34819,218.35496,4.35476,0.144088,0.30607323,2.1806492,20240627
10.37904,11.13299,86.42293,22.27016,0.0596149,0.08367984,5.1767296,20241111
94.04359,267.92876,134.77247,26.12293,0.0922796,0.36739303,1.9307029,20241110
63.35447,72.29411,313.50424,3.6726,0.0292645,0.30750569,2.1738719,20241111
228.94791,53.80029,349.70083,8.01687,0.1770145,0.21395061,2.768601,20240706
270.55313,160.86557,264.38641,9.03137,0.0747813,0.18761637,3.0219613,20241110
253.24261,216.46378,294.28338,2.47196,0.1202562,0.274831,2.3429278,20241111
201.91762,210.10419,223.39161,5.28401,0.1464061,0.12492857,3.9630377,20241002
164.47374,326.38218,162.81834,4.79624,0.0577099,0.20893064,2.8127726,20241003
162.05904,302.89683,93.09086,9.75848,0.2700519,0.26076149,2.4264634,20240712
69.95819,74.53416,280.52958,8.88531,0.1254539,0.18941813,3.0027674,20241111
140.10812,90.44815,317.58291,6.56286,0.1523891,0.17348218,3.1839493,20240708
119.18088,310.7238,136.34011,2.96184,0.1650028,0.17486545,3.167136,20240711
78.90805,181.25293,244.25907,8.29356,0.0545526,0.08247081,5.2272013,20241110
161.3628,334.19527,169.56707,13.32307,0.0962614,0.22933306,2.6433719,20241110
287.78692,76.25227,45.94427,2.51303,0.5247144,0.22176371,2.7031848,20241020
87.26766,226.47322,180.72252,14.85286,0.1331949,0.23508771,2.6000564,20240506
247.11271,17.11909,119.05292,11.83549,0.052812,0.1888833,3.008433,20241110
276.57063,173.42649,63.54464,3.00363,0.0164461,0.20150363,2.8814702,20240617
71.57872,104.84484,47.33204,2.66164,0.0101163,0.20279852,2.8691915,20240812
181.65723,147.43458,92.9101,1.98083,0.0839703,0.30273207,2.1966647,20241111
116.52427,176.46049,184.29391,10.94783,0.2726654,0.21495856,2.7599395,20241110
26.57501,338.69649,3.39496,7.04559,0.1383049,0.27185073,2.3600202,20241110
22.3782,302.96296,0.30497,22.76455,0.2500168,0.26504802,2.4002308,20241111
224.7306,357.39619,119.38458,10.33666,0.2090404,0.21443149,2.7644602,20241111
341.35741,205.78764,208.8226,9.95265,0.0820703,0.18751049,3.0230987,20241110
240.63621,88.3861,110.29513,7.96414,0.1513935,0.27421541,2.3464329,20241111
105.78218,102.71096,337.79851,1.95787,0.1528018,0.26266654,2.4147168,20240709
248.99204,311.15112,174.70607,4.68152,0.0125982,0.21302924,2.7765781,20241110
212.18438,284.5494,32.06158,4.1944,0.1750412,0.31112777,2.1569671,20240505
219.8071,98.54464,167.81077,7.00156,0.0992109,0.2794886,2.3168255,20241110
300.12905,185.08283,162.53034,3.20881,0.0595627,0.30134332,2.2034084,20241003
203.10571,258.53174,94.34028,4.26268,0.2196824,0.28734894,2.2743797,20240708
50.58997,211.65896,48.04232,14.37748,0.0851281,0.17897463,3.1184712,20241111
150.01189,228.51635,131.88543,12.50942,0.2065742,0.22606925,2.6687531,20240706
339.96238,317.82673,209.95926,11.08937,0.1360114,0.22426665,2.6830345,20241111
92.30842,149.66896,177.11594,7.2841,0.1327033,0.27859733,2.321764,20241110
208.10237,31.8646,72.82433,13.49843,0.2015773,0.23891287,2.5722294,20241002
316.02686,101.57894,101.3375,14.13755,0.1173373,0.23116573,2.6293824,20240707
223.57786,172.09289,146.00013,4.24206,0.2118161,0.29469073,2.2364459,20240409
268.73317,316.09263,161.33717,8.71326,0.1372059,0.24209005,2.5496746,20241110
294.13751,2.76817,131.64798,10.99231,0.0579188,0.18793784,3.0185142,20241110
118.15412,14.26478,164.6823,5.21237,0.1005963,0.17914781,3.1164611,20241031
225.16715,143.27295,15.06173,23.97873,0.0407064,0.38789851,1.862047,20241110
251.46629,349.75733,199.74318,10.12171,0.038776,0.18965932,3.0002211,20241109
234.27619,292.72012,178.39365,22.69546,0.2438695,0.27029672,2.3690571,20241105
105.7491,311.28187,313.21077,7.2373,0.1763497,0.21058343,2.7980357,20241111
147.2229,98.49716,137.78019,7.75029,0.1593613,0.21175443,2.7877108,20241111
171.91756,237.25804,313.48286,4.17389,0.0838828,0.30313496,2.1947179,20241109
238.5135,293.31261,227.89285,8.77554,0.0338921,0.18880862,3.0092262,20241111
145.58683,163.31497,219.19573,3.95824,0.1537287,0.26111676,2.424262,20240708
130.25854,109.58601,255.94193,5.71285,0.0706944,0.22578665,2.6709794,20241110
7.70161,261.52616,246.25531,6.36589,0.1717242,0.22602887,2.6690709,20240421
285.51823,26.98454,65.92551,4.77803,0.0205058,0.26867831,2.3785611,20241110
183.68814,150.29257,104.08503,11.30827,0.0511508,0.18794955,3.0183889,20241111
103.09577,85.84721,325.38807,14.69516,0.0977188,0.0844387,5.1456671,20241110
169.1623,333.82804,23.94756,14.14449,0.2501708,0.92672103,1.0419256,20240526
3.42771,71.6813,36.60773,1.80006,0.1266242,0.17626313,3.1503712,20240517
265.72348,268.82824,194.65016,6.11277,0.0627605,0.27270824,2.3550703,20241109
233.20735,37.88862,358.21267,18.0257,0.0679384,0.23322478,2.6138837,20241011
272.38585,202.51454,26.1882,8.28395,0.0644355,0.28541175,2.2846595,20240603
86.69514,51.66381,32.52098,2.82699,0.154018,0.25914859,2.4365209,20240508
133.00177,311.89579,16.8223,0.24525,0.2214452,0.17983147,3.1085577,20241028
283.939,160.8936,148.24851,12.11811,0.2647648,0.26005515,2.4308551,20240712
243.80052,319.1864,350.15844,2.22987,0.155611,0.31198831,2.152999,20240708
31.05969,114.87875,168.58303,12.91834,0.1396163,0.23276137,2.6173519,20241109
11.7243,4.13233,255.59379,9.22017,0.1177638,0.17309308,3.1887189,20241018
9.29723,141.84542,158.26221,7.39291,0.1988063,0.29056253,2.2575791,20241111
164.63909,213.58311,111.80746,4.7528,0.1454889,0.28073554,2.3099599,20240529
297.65613,32.6886,112.85747,11.29019,0.0451014,0.18696769,3.028947,20241106
32.22468,94.45555,254.79821,22.18336,0.362312,0.30236765,2.1984293,20241111
41.17796,244.69354,119.96425,11.12474,0.1065368,0.18740218,3.0242635,20241110
128.07854,66.33182,285.35814,9.03806,0.0573058,0.19017532,2.9947917,20240527
18.09913,54.66811,10.11487,9.48426,0.1584376,0.23865599,2.5740748,20241111
236.02609,35.83364,263.87539,3.42074,0.1414568,0.25365414,2.4715804,20240701
358.38124,229.09433,131.91705,4.76475,0.1617867,0.29136365,2.253439,20241108
130.44832,95.47696,193.98662,13.25919,0.2022497,0.23959906,2.5673159,20241110
182.79122,37.55641,174.3905,14.72249,0.1263356,0.23925675,2.569764,20241110
16.15337,121.99657,252.38461,10.80739,0.2125605,0.20644062,2.8353453,20241111
73.352,141.44695,181.51431,13.08769,0.200658,0.2370461,2.5857161,20241111
19.6003,229.51058,6.84469,10.66637,0.0624442,0.18644494,3.034606,20241002
144.61761,32.28737,205.54776,14.47842,0.0617603,0.23706637,2.5855687,20241110
129.03464,209.00181,349.16077,5.01522,0.1096443,0.30246582,2.1979535,20241105
351.72257,175.72824,166.96369,1.50954,0.1642838,0.1746087,3.1702399,20241110
104.69215,77.08843,192.55862,11.98693,0.1581599,0.23586603,2.5943334,20241110
280.6462,252.33358,298.75568,9.41135,0.0628564,0.18572483,3.042445,20241111
98.4718,102.20374,279.8705,8.70155,0.0991904,0.18983449,2.9983751,20240526
124.58792,58.71534,148.6984,10.90984,0.0472406,0.18984806,2.9982323,20241107
87.66976,218.46126,167.84828,10.43653,0.1231207,0.19041555,2.9922723,20240527
128.88112,65.84735,57.50429,9.36498,0.2889942,0.23196696,2.6233242,20240929
323.13158,4.58627,129.57802,5.25629,0.2414605,0.21978729,2.719366,20241111
113.82471,139.46417,111.40538,2.21382,0.1527289,0.2651833,2.3994144,20241110
116.96857,14.86336,169.43279,13.90815,0.1047259,0.23011832,2.637355,20241110
212.11583,255.37545,180.20124,4.91774,0.3569675,0.95311237,1.022602,20210418
318.92493,120.97198,108.45066,12.48605,0.1484672,0.22526878,2.6750714,20240711
241.43122,142.11699,164.46246,3.74629,0.1924182,0.27319783,2.3522558,20240707
166.4292,66.27211,25.16162,7.66969,0.2007798,0.21140914,2.7907454,20240601
208.93215,184.71459,82.77427,10.58223,0.240308,0.21835285,2.7312627,20241111
328.8741,304.68338,200.19773,5.15664,0.0774944,0.28144899,2.3060546,20241110
327.68149,83.92228,180.35734,24.63486,0.5087882,0.22745893,2.657872,20240115
234.3767,124.96079,333.48736,9.75421,0.0976226,0.19508634,2.9443186,20241111
343.03703,152.09522,199.83096,2.27502,0.1860263,0.2595416,2.4340607,20241107
212.36364,44.51218,168.2012,12.45701,0.1806276,0.26943254,2.3741201,20241110
221.989,248.03213,141.82459,2.61673,0.2372248,0.25619117,2.4552362,20240707
324.99147,306.28085,75.0537,0.42495,0.1669174,0.17350241,3.1837017,20241107
284.88075,51.8163,351.56996,9.46645,0.1086297,0.18687804,3.0299157,20241111
242.89764,83.62122,161.35453,4.53536,0.1421709,0.30340484,2.1934162,20241111
261.15773,348.92732,219.14868,8.6513,0.0995136,0.24402245,2.5361963,20241109
59.45464,163.28947,70.16445,4.86545,0.120497,0.23397295,2.6083084,20241111
171.94649,184.99864,191.09628,9.93531,0.1054668,0.18980089,2.998729,20240629
70.62933,260.3463,109.6008,3.45487,0.1743439,0.18337996,3.0683257,20241111
181.50523,191.53734,138.35054,11.21239,0.0978158,0.18876977,3.009639,20240508
330.08895,1.07943,177.52719,13.28597,0.098124,0.22525796,2.6751571,20241110
314.26578,164.62396,237.19888,12.39486,0.1646943,0.23262008,2.6184116,20241110
56.98911,290.34264,338.4023,12.51975,0.2381877,0.23111907,2.6297363,20241109
146.6346,355.3509,359.9453,1.40746,0.1292318,0.30737447,2.1744905,20240615
43.14915,99.58459,284.18498,2.14304,0.1540198,0.29625413,2.2285708,20241111
240.42475,252.61336,241.13845,2.6326,0.102378,0.29178616,2.2512631,20241110
255.24468,222.63898,250.41073,2.2514,0.0198908,0.28942336,2.2634991,20241110
34.70608,203.06245,203.09821,7.44274,0.2190204,0.27162134,2.3613487,20240501
95.01972,120.95896,188.57579,13.37904,0.1059837,0.17933698,3.1142692,20241110
62.15753,205.6992,116.82883,3.59058,0.0353246,0.26476978,2.4019121,20241110
334.46791,274.52287,116.18986,13.79769,0.1924073,0.23318336,2.6141932,20241108
315.13781,40.00658,105.33527,9.62082,0.1378121,0.24083517,2.5585237,20241111
272.39914,255.54064,144.78621,6.66096,0.3006147,0.2264464,2.6657889,20241024
47.20745,143.23689,179.71409,4.81107,0.2118669,0.29204903,2.249912,20241110
53.62777,343.01985,1.59956,14.70199,0.1636422,0.2351052,2.5999274,20241030
344.92414,256.59238,175.523,1.19353,0.1799114,0.17660699,3.1462807,20241111
157.47716,270.51113,234.49037,18.69651,0.0712494,0.17137702,3.2099702,20241110
351.60972,62.12738,342.80213,11.48169,0.2933931,0.23183756,2.6243002,20241111
107.10342,200.96657,266.63068,1.81466,0.0294268,0.22343488,2.689689,20240711
41.96346,287.7486,94.45011,4.49629,0.2198278,0.28286084,2.2983747,20241111
124.74571,106.3181,193.25193,3.04604,0.2112718,0.26693258,2.3889203,20241111
306.13235,216.77793,170.47679,1.74554,0.1450979,0.172359,3.1977664,20241104
15.40487,2.85162,3.82286,1.73623,0.0784045,0.20519878,2.8467731,20241110
9.12028,9.35054,94.20661,2.63168,0.2024044,0.18418233,3.059408,20240522
337.74121,14.30763,53.38963,1.5952,0.2379834,0.23481987,2.6020331,20241110
127.98112,165.31587,19.62367,2.82124,0.0826587,0.28783481,2.2718196,20241107
307.19719,225.99004,105.57505,3.33664,0.0591383,0.19774266,2.9178915,20241003
172.44332,248.18935,275.5795,11.80493,0.1182334,0.22934514,2.6432791,20241109
319.77574,291.4513,32.05349,11.89617,0.2052866,0.22708889,2.6607585,20240922
158.7935,304.29326,62.69027,5.90944,0.1285187,0.22597963,2.6694586,20240629
352.94135,51.45593,25.67164,7.40881,0.1242637,0.29505958,2.2345817,20241111
106.1621,315.86162,85.26547,6.49091,0.1726869,0.30093648,2.2053938,20240501
98.8214,61.40437,168.19339,1.14947,0.1606455,0.17350962,3.1836135,20241104
324.82277,54.63213,18.01508,5.84516,0.0307294,0.26169562,2.4206858,20241111
128.77691,137.78089,24.27458,5.34391,0.1513749,0.254061,2.468941,20241031
0.49252,203.64646,176.83412,13.76273,0.159043,0.23326931,2.613551,20241110
75.28039,310.27545,271.16872,1.71407,0.1522141,0.26032176,2.4291951,20241031
335.29087,260.45265,277.09586,3.50905,0.0894877,0.30347064,2.1930991,20240331
175.43562,251.17586,33.22016,7.90837,0.1845964,0.24119838,2.5559545,20241111
250.2594,138.57933,347.6818,4.21122,0.1084153,0.29179183,2.251234,20241110
102.11964,283.96316,101.9474,1.65256,0.17129,0.30444533,2.1884158,20240602
58.6826,129.50802,149.82743,1.01325,0.1458928,0.17392267,3.178571,20241106
172.45953,188.31158,106.80585,1.77667,0.2008527,0.27129094,2.3632655,20241111
120.01834,206.96569,48.16622,14.12528,0.1431091,0.2341349,2.6071055,20241110
189.38625,294.51649,179.47847,9.47034,0.1355706,0.22576325,2.671164,20241005
356.43198,351.43322,332.01765,1.90764,0.189988,0.26002683,2.4310316,20241104
1.12481,128.27454,180.49081,6.93375,0.2589814,0.20019981,2.8939672,20241110
356.50588,123.55744,319.50567,9.80448,0.1868521,0.26601953,2.3943835,20241111
121.90963,312.98444,80.72652,15.41472,0.1206826,0.21690038,2.7434423,20240707
24.11426,92.19634,306.71626,4.74563,0.147907,0.29449352,2.2374442,20241111
319.66246,240.08795,181.62115,1.73312,0.061039,0.2052685,2.8461286,20241110
118.75957,50.95951,327.71176,11.04741,0.3143488,0.2295585,2.641641,20240507
282.50052,54.68958,204.72159,11.26771,0.1750625,0.2241381,2.6840602,20240707
220.58788,245.97,23.80352,5.52421,0.165097,0.30112496,2.2044735,20241111
162.12379,47.22855,313.77331,1.9145,0.1904497,0.29125219,2.2540139,20240707
158.68262,49.9229,6.12481,1.718,0.0709815,0.20448756,2.8533702,20240711
63.06617,38.48255,357.78209,0.27876,0.181993,0.18049798,3.1009005,20241111
25.00643,210.72322,153.39551,1.16717,0.2050223,0.17647524,3.1478463,20241111
116.16375,5.40713,19.5238,2.46218,0.2240997,0.27024893,2.3693364,20240502
83.05132,159.5319,313.1175,1.45328,0.3586381,0.54456405,1.4851492,20240102
3.18015,286.62592,102.47319,4.70598,0.1598365,0.25938323,2.4350513,20241111
285.91947,355.35883,157.97474,6.07098,0.1076944,0.21072,2.7968266,20241111
342.03207,13.2193,353.05571,14.90181,0.0621578,0.17151562,3.2082406,20241109
349.15055,3.25285,334.97403,1.49423,0.0666435,0.20128507,2.8835557,20241108
231.33727,76.37349,236.70679,7.35224,0.2040851,0.19296277,2.9658808,20240701
252.74315,42.09614,230.17908,24.51617,0.234908,0.27556571,2.3387615,20241110
217.77692,25.02815,5.86067,11.22347,0.0887143,0.22630705,2.6668832,20240706
149.3786,68.94634,308.84363,9.22529,0.1189988,0.18831496,3.0144829,20240707
140.03097,261.89687,104.33763,4.48781,0.1893557,0.3023959,2.1982924,20240401
324.58139,181.01623,314.7537,5.01773,0.0925536,0.29377874,2.241072,20241111
142.22583,333.43264,349.16529,4.8099,0.063024,0.26748483,2.3856311,20241111
99.60243,177.36342,91.62959,15.5309,0.0470858,0.17332802,3.1858369,20241109
47.02245,343.78233,104.28053,16.19567,0.054968,0.24200564,2.5502674,20240625
10.05845,239.65588,232.89617,19.44321,0.0701363,0.3889701,1.8586255,20240528
162.00869,294.09111,294.43942,4.47146,0.1743064,0.263114,2.4119784,20241111
182.66376,350.29371,222.06149,8.98507,0.0767396,0.26471387,2.4022503,20241110
3.97564,53.8995,11.85719,0.47988,0.1962294,0.17771977,3.1331334,20241111
352.39019,323.38391,30.41911,3.74169,0.2137594,0.28917511,2.2647944,20241111
106.67535,263.27064,178.58014,17.41424,0.0393386,0.18589589,3.0405783,20240701
178.73402,116.0044,302.35367,4.61832,0.1701415,0.28068572,2.3102333,20240707
162.23834,317.87966,37.69799,11.5244,0.1251185,0.18810399,3.0167365,20240623
310.78884,89.01616,321.22886,3.82194,0.195047,0.28808958,2.27048,20241105
357.49608,296.19489,164.34659,1.22645,0.1582913,0.17912285,3.1167507,20241111
142.68504,50.9759,220.21209,5.27279,0.1086116,0.26510521,2.3998856,20241111
22.0256,15.88238,47.86781,1.61999,0.1808139,0.17452709,3.1712282,20241111
150.1065,115.45143,236.97125,4.47153,0.159214,0.27108358,2.3644705,20240401
32.75763,173.33375,267.60929,3.89052,0.147529,0.17970486,3.1100175,20241110
205.24403,32.55177,105.67548,5.15944,0.0723336,0.28506348,2.2865199,20241111
232.48851,105.64088,295.73594,16.91133,0.1085508,0.36542287,1.9376362,20241003
41.39937,299.19772,42.7656,5.87337,0.194417,0.28919639,2.2646833,20241111
36.70784,322.9598,65.44894,3.70007,0.1482093,0.29071165,2.256807,20241111
291.2607,210.14584,245.35167,4.86261,0.0835178,0.28639782,2.2794124,20241110
